"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"1","0","0","0","0","0","0","3","0","Mr Morris","HI4","SHORTLAND","ALP","N/A","441","asked the Minister for Transport, upon notice, on 4 December 1980:","N/A","Australian Transport Advisory Council","/html/body/hansard/answers.to.questions/answer.to.qon[5]/question/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(1) On what occasions and at what locations has the Australian Transport Advisory Council met since 1 January 1978.","N/A","Australian Transport Advisory Council","/html/body/hansard/answers.to.questions/answer.to.qon[5]/question/para[1]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(2) What were the principal (a) subjects discussed and (b) matters resolved on each occasion.","N/A","Australian Transport Advisory Council","/html/body/hansard/answers.to.questions/answer.to.qon[5]/question/para[2]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(3) When and where is the Council expected to meet in 1981.","N/A","Australian Transport Advisory Council","/html/body/hansard/answers.to.questions/answer.to.qon[5]/question/para[3]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","Mr Hunt","GH4","SHORTLAND","NCP","N/A","441","—The answer to the honourable members question is as follows:","N/A","Australian Transport Advisory Council","/html/body/hansard/answers.to.questions/answer.to.qon[5]/answer/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(1) 10 February 1978, Wellington N.Z.; 21 July 1978, Darwin; 23 February 1979, Canberra; 27 April 1979, Sydney; 13 June 1979, Melbourne; 6 July 1979, Gold Coast City; 8 February 1980, Tanunda; 28 April 1980, Melbourne; 4 July 1980, Sydney; 20 February 1981, Melbourne.","N/A","Australian Transport Advisory Council","/html/body/hansard/answers.to.questions/answer.to.qon[5]/answer/para[1]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(2) It is the practice for the principal matters dealt with at each meeting to be the subject of a joint Ministerial Press Release. I am arranging for copies to be provided to the honourable member.","N/A","Australian Transport Advisory Council","/html/body/hansard/answers.to.questions/answer.to.qon[5]/answer/para[2]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(3) 3 July 1981, Perth.","N/A","Australian Transport Advisory Council","/html/body/hansard/answers.to.questions/answer.to.qon[5]/answer/para[3]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","Mr Les Johnson","6G7","HUGHES","ALP","N/A","441","asked the Treasurer, upon notice, on 4 December 1980:","N/A","Disabled Children","/html/body/hansard/answers.to.questions/answer.to.qon[6]/question/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(1) Will he accept the recommendations contained in the Report by the Womens Advisory Council entitled My Child was Born Disabled that (a) all equipment purchased for the disabled should be exempt from import duty and sales tax, (b) allowances should be exempt from income tax, (c) families of disabled children should be eligible for a specific tax deduction of not less than $500 and (d) the following expenses in relation to disabled children should also be fully tax deductible: (i) school fees, school transport and educational aids, (ii) medical insurance, (iii) holiday relief, (iv) medical equipment, (v) personal expenditure on unsubsidised essential services such as private cars or taxis where the child cannot use public transport, with a rate allowance being provided for depreciation of private cars used for essential services or the use of taxis and private cars for meeting basic needs financed by the Federal Government, whichever gives greater benefits to parents, (vi) special clothing, (vii) other special equipment and (viii) employment of domestic assistance with child care; if no, why not.","N/A","Disabled Children","/html/body/hansard/answers.to.questions/answer.to.qon[6]/question/para[1]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(2) What would be the cost to revenue of implementing each of the recommendations referred to in part (1).","N/A","Disabled Children","/html/body/hansard/answers.to.questions/answer.to.qon[6]/question/para[2]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","Mr Howard","ZD4","HUGHES","LP","N/A","441","—The answer to the honourable members question is as follows:","N/A","Disabled Children","/html/body/hansard/answers.to.questions/answer.to.qon[6]/answer/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(1) This Government has already implemented a wide range of measures to assist disabled persons. Most recently, in the 198081 Budget the Government announced its intention to support financially the observance of the International Year of Disabled Persons and its decision to implement a number of initiatives to assist disabled persons. Further initiatives in relation to the disabled will be considered during the preparation of the 198182 Budget. The recommendations relating to taxation concessions contained in the report by the National Womens Advisory Council will be considered in that context.","N/A","Disabled Children","/html/body/hansard/answers.to.questions/answer.to.qon[6]/answer/para[1]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(2) The information needed to make costings for the individual recommendations in the Councils report is not readily available. Taken together, however, the recommendations would involve a substantial cost, which makes it all the more important that they be considered in the overall budgetary context.","N/A","Disabled Children","/html/body/hansard/answers.to.questions/answer.to.qon[6]/answer/para[2]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","Mr Les Johnson","6G7","HUGHES","ALP","N/A","442","asked the Minister for Transport, upon notice, on 4 December 1980:","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/question/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Has the Government accepted the recommendations contained in the report by the National Womens Advisory Council entitled My Child Was Born Disabled to (a) cause modification to all public transport to ensure that the disabled and their families can carry essential equipment, (b) remove physical barriers to the travel of disabled persons to enable them to travel as freely as the nondisabled in the community, (c) provide such facilities as (i) entrances without steps in all public buildings, (ii) kerbless parking areas with sufficient space beside the vehicle to allow movement into and out of a wheelchair, (iii) a contributable transport scheme either as a (A) taxi cooperative system or (B) governmentsubsidised taxi service for the disabled and (iv) unisex toilets for disabled adults for those disabled people who cannot use toilets without assistance.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/question/para","N/A","N/A"
"0","1","0","0","0","0","0","3","0","Mr Hunt","GH4","HUGHES","NCP","N/A","442","—The answer to the honourable members question is as follows:","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","As the provision and coordination of public transport services is primarily the responsibility of the State Governments, the question of whether the recommendations contained in the report are to be implemented is a matter for the various State Governments to determine.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[1]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","As far as my own portfolio is concerned I am able to advise the honourable member of the following existing measures that are in line with recommendations made in the report.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[2]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Recently designed airports incorporate facilities to assist handicapped persons, and existing airport terminals are constantly monitored to ensure that future buildings will accommodate suitable and efficient facilities. Commonwealth buildings at airports also provide lifts and ramps for vertical transfer.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[3]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Step free entrances are provided to terminal buildings, and separate car parking bays have been designated for handicapped people. Ramped kerbs and crossovers are also provided.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[4]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Sydney and Tullamarine terminals have individual toilet facilities for male and female disabled persons. Subsequent terminals have also been provided with these facilities, but the current policy is to provide unisex toilets for the disabled.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[5]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Future proposals for airport terminals include additional facilities such as audio telephones, lower telephone booths, and seating suitable for both able and disabled people.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[6]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Both the domestic and international airlines provide various forms of assistance to disabled passengers.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[7]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","TAA have advised that in addition to normal facilities provided including wheelchairs at airports, mechanically operated lifting equipment suitable for lifting disabled passengers on to all aircraft types is normally provided where aerobridge or other arrangements are not available. Facilities are also provided to advise downline ports of the needs of disabled passengers to ensure wheelchairs and other assistance are available on arrival at destinations. The airlines computer booking system has provision for including details relating to the specific disabilities of passengers in order that the airlines can provide appropriate services.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[8]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Recent procedures and training have also involved greater emphasis in ensuring cabin staff are familiar with the handling of disabled persons in emergencies.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[9]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","For international air travellers, Qantas advise that they are sensitive to the needs of disabled passengers, particularly in view of the long haul routes the airline services. Assistance adopted by Qantas includes gathering relevant medical information on a disabled passengers condition, on a confidential basis, in order to supply the most appropriate assistance, special arrangements for wheelchair and stretcher passengers, crew training in assistance for the disabled with lectures from the Guide Dogs Association, Paraplegic and Quadraplegic Associations, and appropriate meals for passengers with special dietary requirements.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[10]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","As part of the Governments policy to assist disabled persons wherever possible, I recently met with representatives of the Australian Council for the Rehabilitation of the Disabled and the International Year of Disabled Persons to discuss their specific problem with domestic air travel. As a result I will be seeking the airlines cooperation with these organisations to alleviate as much as possible the problems associated with airline travel by disabled persons.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[11]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","As far as the Australian National Railways is concerned, it would be very difficult, and in some cases impracticable, to modify all existing rolling stock and railway buildings to conform with the recommendations. However, the requirements of the disabled are given consideration in the design of new rolling stock and buildings. Further, I am advised that small folding wheelchairs have recently been made available for use by disabled passengers on interstate trains.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[12]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","The question of the most effective method of providing transport services to the handicapped is one that is being examined, or has been examined, by a number of States with the assistance of Commonwealth funding under the Transport Planning and Research Program. Under this program, all States have been assisted on a dollarfordollar basis in the funding of planning and research projects, including a number related to the travel needs of the handicapped.","N/A","Disabled Persons","/html/body/hansard/answers.to.questions/answer.to.qon[7]/answer/para[13]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","Mr Kerin","QH4","WERRIWA","ALP","N/A","443","asked the Minister for Trade and Resources, upon notice, on 4 December 1980:","N/A","Trade with the USSR","/html/body/hansard/answers.to.questions/answer.to.qon[8]/question/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","What have been the (a) items, (b) quantity and (c) value of trade in agricultural commodities to the USSR in each of the last 5 years.","N/A","Trade with the USSR","/html/body/hansard/answers.to.questions/answer.to.qon[8]/question/para","N/A","N/A"
