index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time,Speaker_1,Time_1
425,0,0,0,1,0,0,0,1,"KINGSTON, Charles","KEW","N/A","N/A","N/A",9625,"- Under the circumstances I am willing to place on the free list steam or hydraulic coke rams if honorable members are agreeable.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[4]/continue[2]/talk.start/para","N/A","N/A","N/A","N/A"
426,0,0,1,0,0,0,0,1,"THOMSON, Dugald","KW6","N/A","N/A","N/A",9625,"- Why not rams worked ~by an v other power ?","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[4]/interjection[2]/talk.start/para","N/A","N/A","N/A","N/A"
427,0,0,0,1,0,0,0,1,"KINGSTON, Charles","KEW","N/A","N/A","N/A",9625,"- There are only two kinds of these rams I understand. If, from further information I get from official sources, I find it necessary to bring any new facts before the committee, I shall do so.Amendment agreed to.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[4]/continue[3]/talk.start/para","N/A","N/A","N/A","N/A"
428,0,0,0,1,0,0,0,1,"MAUGER, Samuel","KNJ","Melbourne Ports","N/A","N/A",9625,"- I move- -That the following exemption be added: -  Bottle-making machines.This item is not made here, nor is it likely to be made here.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[5]/talk.start/para","N/A","N/A","N/A","N/A"
429,0,0,1,0,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",9625,"- Never could be.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[5]/interjection/talk.start/para","N/A","N/A","N/A","N/A"
430,0,0,0,1,0,0,0,1,"MAUGER, Samuel","KNJ","N/A","N/A","N/A",9625,"- I should not say that.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[5]/continue/talk.start/para","N/A","N/A","N/A","N/A"
431,0,0,0,1,0,0,0,1,"THOMSON, Dugald","KW6","North Sydney","N/A","N/A",9625,"- Although we are very gratified to see that the honorable member for Melbourne Ports desires that something should come in free, we might still find objection to his suggestion in the fact that this bottle manufacturing industry is one of the most highly protected on the list. The protection runs up to at least 100 per cent. I shall vote as I have always done in connexion with a proposal of this sort, though I think that the word  patent  ought to come out.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[6]/talk.start/para","N/A","N/A","N/A","N/A"
432,0,0,1,0,0,0,0,1,"TURNER, George","KWT","N/A","N/A","N/A",9625,"- The honorable member dropped the word  patent  when he moved his amendment.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[6]/interjection/talk.start/para","N/A","N/A","N/A","N/A"
433,0,0,0,1,0,0,0,1,"SMITH, Arthur","KTT","Parkes","FT; ANTI-SOC from 1906; LP from 1910; NAT from 1917","N/A",9625,"- I wish to know from the honorable member for Melbourne Ports for what purpose these bottles are used. Are they medicine bottles ? If we knew what liquid was put into them, we should know how wide the industry is.Mr. MAUGER(Melbourne Ports).- I believe they make all kinds of bottles, but largely medicine bottles, at one or two works I have in my minds eye. Even porter and champagne bottles are made here. If my honorable and learned friend is going to consume the champagne, I think the bottle should be made here","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[7]/talk.start/para","N/A","N/A","N/A","N/A"
434,0,0,0,1,0,0,0,1,"REID, George","F4P","East Sydney","N/A","N/A",9625,"- It is almost a melancholy admission which the honorable member for Melbourne Ports has made. Surely, in connexion with the great bottlemaking industry we can look forward to a time when the machines for making the bottles will be made in Australia? Are we to be dejected by the melancholy announcement that the marvellous ingenuity which enables our manufacturers to make the most intricate forms of electrical machinery, on the shortest notice, is not equal to the manufacture of something or other that will turn out a medicine bottle? Perhaps this melancholy announcement is owing to the fact that there is no one-legged Victorian industry which makes these machines. How happy the honorable member must be in knowing that there is actually no man named Smith or Brown or Robinson who runs a little tinpot place, and makes one machine every 50 years, because some honorable members would only have to get up and solemnly assure the Minister that a man named Smith had been known to make these machines, and the Minister would collapse, and the member would collapse, and the free list in that respect would collapse. Now that there is a highly protective influence exercised in favour of the bottle-making industry, I do not see why we should not found, by the same beneficent policy, a grand industry in the nature of bottle making machine factories. It might be one of the choicest laurels in the wreath of Australian industry. Doss the bottlemaking industry flourish in the honorable members electorate ?","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[8]/talk.start/para","N/A","N/A","N/A","N/A"
435,0,0,1,0,0,0,0,1,"MCMILLAN, William","L2G","N/A","N/A","N/A",9625,"- I thought that bottles were blown.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[8]/interjection[1]/talk.start/para","N/A","N/A","N/A","N/A"
436,0,0,0,1,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",9625,"- If bottles are blown this is another proof that the policy is blown too, because it cannot rise to the task of manufacturing a machine for the making of glass bottles. These machines are of the simplest possible character.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[8]/continue[1]/talk.start/para","N/A","N/A","N/A","N/A"
437,0,0,1,0,0,0,0,1,"MAUGER, Samuel","KNJ","N/A","N/A","N/A",9625,"- I am told not.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[8]/interjection[2]/talk.start/para","N/A","N/A","N/A","N/A"
438,0,0,0,1,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",9626,"- I have no doubt a very worthy manufacturer of glass bottles told the honorable member that.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[8]/continue[2]/talk.start/para","N/A","N/A","N/A","N/A"
439,0,0,1,0,0,0,0,1,"MAUGER, Samuel","KNJ","N/A","N/A","N/A",9626,"- No, I have not seen a manufacturer.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[8]/interjection[3]/talk.start/para","N/A","N/A","N/A","N/A"
440,0,0,0,1,0,0,0,1,"REID, George","F4P","N/A","N/A","N/A",9626,"- No ; that is very prudent on the honorable members part ; he has seen the other fellow. Does he really mean to tell us that we could not Start an industry for making these machines if we had a sufficiently high duty on them ? The freetrade view of course is that these protected industries live on one another. Why cannot the honorable member show one instance in which a protected industry has bred another industry? I do not intend to oppose this amendment, because I am very glad occasionally to have these proposals made from the other side, but there is no sort of consistency in it. The liberal heart of the honorable member which is opened to the manufacturer of glass bottles is firmly shut to all the great primary industries of Australia. It is a melancholy sight ; but, still, it is a glimmer of the new light which is dawning.Mr. BRUCESMITH (Parkes).- It is refreshing to see this protectionist bigot on the other side of the House, finding at last that there are circumstances under which something cannot be manufactured in Victoria. I am quite sure that the world will be very much surprised to know that, with all its extraordinary powers, a machine for the making of bottles cannot be produced here, t I do not think the committee is aware to what extent this industry is already protected. Honorable members seem to be at liberty to supply the information which is furnished to them by good authorities. The honorable member for North Sydney has placed in my hand an 1 invoice of a shipment of bottles which, had come from Hamburg to the well-known firm of Lindeman and Co., wine-growers and wine merchants, from Burgoyne and Co. The cost of the bottles at Hamburg was £96, but by the time the charges in the shape of freight, packing and insurance were added, it was £313. Thus the charges amounted to £217 10s.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[8]/continue[3]/talk.start/para","N/A","N/A","N/A","N/A"
441,0,0,1,0,0,0,0,1,"KINGSTON, Charles","KEW","N/A","N/A","N/A",9626,"- What is the date of that invoice 1","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[8]/interjection[4]/talk.start/para","N/A","N/A","N/A","N/A"
442,0,0,0,1,0,0,0,1,"SMITH, Arthur","KTT","N/A","FT; ANTI-SOC from 1906; LP from 1910; NAT from 1917","N/A",9626,"- February, 1897.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[8]/continue[4]/talk.start/para","N/A","N/A","N/A","N/A"
443,0,0,1,0,0,0,0,1,"KINGSTON, Charles","KEW","N/A","N/A","N/A",9626,"- Then the new Tariff had nothing to do with that 1","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[8]/interjection[5]/talk.start/para","N/A","N/A","N/A","N/A"
444,0,0,0,1,0,0,0,1,"SMITH, Arthur","KTT","N/A","FT; ANTI-SOC from 1906; LP from 1910; NAT from 1917","N/A",9626,"- No; I am not speaking about the duty, but of the natural protection that is afforded by the expense attached to bringing these articles to Australia. The packing materials cost £49 4s. ; the cartage and shipping charges were £24 12s. ; the straw envelopes cost £18 9s. ; and the freight, amounted to £122. The total charges represented 220 percent, protection, and yet we are told that the bottle-makers cannot afford to pay any duty on the machinery they use. That is a veritable reductio adabsurdum; and I am quite sure that the public will be very much astonished to know that, despite a natural protection of 220 per cent., the bottle manufacturers are actually crying out to have their machinery admitted free.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[8]/continue[5]/talk.start/para","N/A","N/A","N/A","N/A"
445,0,0,0,1,0,0,0,1,"MCMILLAN, William","L2G","Wentworth","N/A","N/A",9626,"- As a specimen of the common sense and justice of this committee, I may remind honorable members that these bottlemaking machines are the tools of trade of manufacturers who are highly protected naturally and otherwise. And yet when we were considering the interests of the leather manufacturers, who have no protection whatever, the committee refused to exempt their tools of trade.","Majority ... ... ... 3","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[16]/speech[9]/talk.start/para","N/A","N/A","N/A","N/A"
